Density_uncert,Density_values,Dyn_G_horz_uncert,Dyn_G_horz_values,Dyn_G_vert_uncert,Dyn_G_vert_values,Eff_Por_uncert,Eff_Por_values,KIC_uncert,KIC_values,MD,Perm_uncert,Perm_values,Pois_xy_uncert,Pois_xy_values,Pois_zx_uncert,Pois_zx_values,RHOB_Recon_uncert,RHOB_Recon_values,Static_E_horz_uncert,Static_E_horz_values,Static_E_vert_uncert,Static_E_vert_values,Tensile_Strength_uncert,Tensile_Strength_values,VPV_Recon_uncert,VPV_Recon_values,unique_well_id
0.0,2.618,318527.4972346249,2852460.695194866,277188.1181988254,2319851.695586233,0.005015404981653908,0.039051235364480165,110.88217634641151,2665.6081335817785,6510.5,70.53429311996834,665.0428502411511,0.029474473119267503,0.23629498876086505,0.029516128106079714,0.23529949075483064,0.0,2.618,604727.6631233672,7052965.726213492,570640.543047143,5731423.236368808,106.3163245177777,1712.333751982844,466.91820303133574,15478.710059183979,BUCHANAN_42_WDVG_Petrophysic
0.0,2.611,317538.2685362838,2822193.6734241727,276226.06159193564,2296900.8354207403,0.005015245857392898,0.04027743058588563,110.89012027444083,2672.4165758729905,6511.0,70.57174091754864,703.2404541680332,0.029474574727675094,0.23483076460329702,0.02938522007508838,0.2328287331904439,0.0,2.611,604742.8785575542,6969863.143225917,569703.0491406178,5663370.694391647,106.37172090728033,1702.652560320885,466.8570836913054,15442.909031903724,BUCHANAN_42_WDVG_Petrophysic
0.0,2.596,313683.1116649103,2715894.995587043,264173.0694781298,2154976.3099066247,0.00501528829629899,0.043067557334742046,110.93125321857485,2687.702259273901,6511.5,70.70607190883052,811.1299043572441,0.02947491909604773,0.23136086606478448,0.028880717414513105,0.22549388761348482,0.0,2.596,604821.6740156779,6688493.627814151,548381.1475846597,5281820.591484863,106.65816152632921,1673.7978364125709,466.56908127757237,15264.062127709978,BUCHANAN_42_WDVG_Petrophysic
0.0,2.582,310254.7656527718,2614619.297866072,252343.51622993223,2016839.7200220113,0.005015456040140065,0.045729046779765026,110.98070334656434,2696.9473814858293,6512.0,70.86696851853739,929.9913988918431,0.02947542242606493,0.22746309071260287,0.02836871185066756,0.21780693540680435,0.0,2.582,604916.4271998792,6418697.368791009,526829.878809368,4912242.797293446,107.00164609838794,1643.2517080996834,465.9133976001378,15056.463660640244,BUCHANAN_42_WDVG_Petrophysic
0.0,2.567,308318.02991481195,2526847.1436201083,241082.6698188824,1884034.1701064224,0.00501588335057684,0.0487012361175821,111.05435404330322,2688.264456290472,6512.5,71.11074207126711,1088.2327418736693,0.029476220694594657,0.22038150947588056,0.02785826138330326,0.20728493759507927,0.0,2.567,605057.6027250048,6167435.06269185,504419.5624737742,4549132.150967859,107.51147739276618,1603.4474197726852,464.1154396296223,14756.555847187188,BUCHANAN_42_WDVG_Petrophysic
0.0,2.557,307422.69654170016,2486651.5176098007,238078.69171914132,1839860.3519847405,0.005015829773762374,0.050534201597239134,111.08392274385288,2689.2843555662957,6513.0,71.21132512975757,1177.573882269663,0.029476870064029093,0.21727437714426154,0.027594458106407357,0.2024645499964036,0.0,2.557,605114.2978377164,6053874.354546606,498777.9659239484,4424733.700411111,107.71557632027783,1583.534169284405,463.1665235567655,14639.393729208814,BUCHANAN_42_WDVG_Petrophysic
0.0,2.565,309186.4846296322,2551848.191136265,246587.49636876158,1936457.596750425,0.005015508575234991,0.04890307849942268,111.03590265825024,2694.9507858614193,6513.5,71.05473792938999,1079.9948530540673,0.02947629536287308,0.22117980243829374,0.02793488481810755,0.20861412806851934,0.0,2.565,605022.2289421512,6232530.939808603,515383.6498794676,4680860.019676351,107.38394712988219,1607.6809995141605,464.60048948137336,14829.884624499162,BUCHANAN_42_WDVG_Petrophysic
0.0,2.58,312601.0530951211,2661857.514216827,259325.65425478367,2087016.7569208979,0.005015234523739184,0.04600326506325473,110.97244900350674,2693.014653032666,6514.0,70.84996881600543,932.912937406207,0.029475491958364335,0.22640763939004435,0.028490468043713125,0.21773940918575183,0.0,2.58,604900.6088496652,6529044.780806621,539114.3898157366,5082885.105067236,106.944376839903,1643.9518916405939,465.9628496077232,15089.254659373079,BUCHANAN_42_WDVG_Petrophysic
0.0,2.599,317099.46539262927,2798880.8656920264,275033.90124406863,2275232.7868591263,0.005014985497468496,0.042382289101812916,110.90504726786874,2685.2953758617286,6514.5,70.63873955362794,772.9274051085315,0.029474826462317975,0.23253298163716582,0.02913240960047012,0.22860742210540586,0.0,2.599,604771.4709467038,6899425.9572772095,567708.1846681435,5590735.777905379,106.4757459447263,1685.6460367964933,466.7420708798215,15376.681975740239,BUCHANAN_42_WDVG_Petrophysic
0.0,2.605,318732.93234860327,2849498.7918940876,279764.76009026874,2338962.86080835,0.0050148796392887,0.041228252810531885,110.88350711166494,2685.959959413217,6515.0,70.57652552474607,725.5205959696094,0.02947468276263622,0.2350633755003442,0.0292942107799254,0.2323591811725883,0.0,2.605,604730.2119605818,7038623.192801729,576029.4045385437,5764884.711877746,106.32560624572137,1698.9491913799175,466.8365565996193,15471.501963856756,BUCHANAN_42_WDVG_Petrophysic
0.0,2.598,317086.2794971497,2799789.0764816124,272835.10992483795,2260981.187594414,0.005015020371075286,0.04258177021787915,110.9097441603933,2689.565499194956,6515.5,70.65173426735083,781.924280974215,0.029474853943915177,0.23276423441843966,0.029039203878961903,0.22810315385377833,0.0,2.598,604780.4682767895,6902959.67480393,563160.8444490738,5553436.254577523,106.50846009709177,1683.074325178329,466.7276062693516,15356.476887925048,BUCHANAN_42_WDVG_Petrophysic
0.0,2.588,314179.73496295646,2703911.92470183,262204.7894339608,2127861.4055233956,0.005015413814378863,0.04460320861446498,110.96090565474161,2682.314407144506,6516.0,70.80095117398191,879.682627578308,0.02947518503235883,0.22745992213949648,0.028704875600937967,0.22037193364718946,0.0,2.588,604878.4888371314,6637887.041133128,543486.0210259008,5193564.675983625,106.86424389030488,1655.7506693102894,466.13792430767916,15137.409314053577,BUCHANAN_42_WDVG_Petrophysic
0.0,2.581,312148.9614431283,2618093.0516882516,251358.59821276693,1995895.5846495572,0.005016090516072571,0.04620090286785114,111.02387410481725,2660.6067461198986,6516.5,70.9947259970313,979.594867836023,0.029475510775878802,0.2207442497577062,0.028436669546710952,0.21189861186696624,0.0,2.581,604999.1706413866,6392044.076358076,522035.9267302502,4837646.17693641,107.30073930313536,1627.3810566753195,464.7901674309029,14876.487869818022,BUCHANAN_42_WDVG_Petrophysic
0.0,2.575,311335.56207201496,2580001.0956285703,247365.51517325855,1944206.4103891044,0.005016250768387979,0.04738714657400131,111.05276081627001,2654.7473203825048,6517.0,71.09757978958774,1042.8450621878242,0.029475813278131698,0.21751801992367906,0.02826482316552302,0.2075653833797554,0.0,2.575,605054.5481445696,6282395.650701239,514163.4778340244,4695512.718661794,107.50047063296434,1611.6050506778088,463.95816698383317,14759.660944766609,BUCHANAN_42_WDVG_Petrophysic
0.0,2.564,310179.4667192885,2521445.6097443127,243252.533681849,1879179.993955702,0.005016335303997803,0.049472005354790696,111.09431260675126,2646.1225656877605,6517.5,71.250528811962,1150.3518289456351,0.029476463593590855,0.21228982064332821,0.02801476839258066,0.20083171271952274,0.0,2.564,605134.2217132427,6113445.69199768,506208.2614757336,4513157.861300176,107.78721381310999,1586.5395703908837,462.53528292149275,14594.39422062972,BUCHANAN_42_WDVG_Petrophysic
0.0,2.549,307883.943848624,2444520.48772654,241031.12163525503,1822399.9140277074,0.005015965031893954,0.05209333974494129,111.12121755509239,2651.889018312989,6518.0,71.33540165059678,1267.4954310995658,0.02947751511173416,0.20855888306455225,0.027714192252356582,0.19524043278205783,0.0,2.549,605185.8209639301,5908693.900550403,503572.89952845423,4356412.123888924,107.97253202188018,1562.5358128018115,461.49821191542543,14489.330469738341,BUCHANAN_42_WDVG_Petrophysic
0.0,2.526,304636.4084449322,2347047.6890820013,242033.71050445392,1778450.455134673,0.005014937917170761,0.05588168882979403,111.13180001989788,2674.826257347333,6518.5,71.29293616404628,1415.149090755007,0.029479494967619382,0.20544308201680858,0.02736923452373494,0.19000372770588672,0.0,2.526,605206.1186030217,5658464.7999348715,508758.61338282353,4232725.342300984,108.04534800959415,1536.3161229253594,461.13509472106523,14449.480929554358,BUCHANAN_42_WDVG_Petrophysic
0.0,2.522,303334.9539622524,2336646.2642080556,247357.8888029355,1815223.021375097,0.005014188752876207,0.05625635955538854,111.08995990634696,2702.2458893287658,6519.0,71.14809690695942,1392.6409525647846,0.029479679912102586,0.2087916592355721,0.027442460898063473,0.19361659743171752,0.0,2.522,605125.8747130166,5649037.0295173125,521811.6132894237,4333360.65270693,107.75720718134173,1546.7671430612113,462.8261197146799,14613.607117372707,BUCHANAN_42_WDVG_Petrophysic
0.0,2.522,304183.9409199358,2351425.866789239,248671.39499697275,1829545.7892193322,0.00501421631072779,0.05627062666129774,111.09206944671938,2696.7912424111155,6519.5,71.1542662279002,1395.0521255451351,0.029479690274669536,0.2078577892135889,0.027491266255393818,0.19309693352023344,0.0,2.522,605129.9200681163,5680376.097919394,523612.48185310216,4365650.941704881,107.7717508203677,1546.0074176806536,462.721159502216,14604.85358118995,BUCHANAN_42_WDVG_Petrophysic
0.0,2.521,304498.89619938214,2335128.4538520523,239399.71060295615,1753753.4625938546,0.005014938826253644,0.05681210113263802,111.15129968964158,2676.0156682926563,6520.0,71.32711682771836,1466.8590082822666,0.029480083097158005,0.20414507179299593,0.027177784061766925,0.18750033347440387,0.0,2.521,605243.5231176994,5623666.839419095,503213.5699196779,4165165.6433241856,108.17941140771933,1524.7586587137473,460.3415337075843,14375.203196512597,BUCHANAN_42_WDVG_Petrophysic
0.0,2.534,305833.7199490869,2363371.4196493174,232485.78057643984,1719217.8049618807,0.005016004765444972,0.05490909790979373,111.18027113295739,2650.1928601614345,6520.5,71.50160715551617,1424.48510674025,0.029478949958134878,0.20349183490030595,0.027211291031976045,0.1870985131374745,0.0,2.534,605299.1043576351,5688596.412769396,487057.7496476036,4081761.8000594424,108.3783318868035,1527.5603636099368,458.9588674086708,14264.226381477387,BUCHANAN_42_WDVG_Petrophysic
0.0,2.545,306602.6650906018,2395975.1532824547,233521.16110416467,1743943.5829595048,0.005016321493570278,0.053007077168171365,111.16099138464904,2643.8734016637495,6521.0,71.4736832471147,1337.4098710029086,0.029477939341042047,0.2056805111856896,0.02745952647178782,0.1907971965627243,0.0,2.545,605262.1154317391,5777561.095195603,488613.60908655473,4153366.259103462,108.24599035534072,1544.995371320991,459.82401814916284,14336.88586381461,BUCHANAN_42_WDVG_Petrophysic
0.0,2.544,306119.104874049,2388154.2289302205,236629.44413407045,1761808.2663779117,0.005016055664460412,0.053067948427059405,111.14584787095507,2647.9361856674755,6521.5,71.41338141484518,1325.3520244297524,0.029477971475544904,0.20624891359941142,0.02754304923796771,0.19190748158313395,0.0,2.544,605233.0649416138,5761416.888309837,495748.56253843557,4199824.907621687,108.14194363779264,1549.1791693241914,460.47778883354135,14394.490202861374,BUCHANAN_42_WDVG_Petrophysic
0.0,2.54,306400.41187993065,2388938.2833060017,239983.93062833912,1783072.3004142176,0.005015777394038451,0.05368162507035997,111.14080521968734,2648.8303149736907,6522.0,71.38245732079648,1342.9378698004728,0.02947828011303405,0.20529203455161396,0.027580857608854634,0.19129442131354948,0.0,2.54,605223.3919636061,5758736.567808262,502505.6063617964,4248328.168564349,108.10727795853376,1546.9415928660214,460.68112989821174,14413.634269868488,BUCHANAN_42_WDVG_Petrophysic
0.0,2.537,306438.16155038495,2388187.0679342817,242319.15511735482,1798039.9387876256,0.005015536568931286,0.05412533242033689,111.13456477913876,2652.378939006511,6522.5,71.3499708204276,1353.3567231386069,0.029478510501302523,0.20502677097917735,0.027599455698193175,0.1911855642122947,0.0,2.537,605211.4217407514,5755658.701934153,507407.85361764557,4283598.437921955,108.06436486586627,1546.119976398013,460.94563997715545,14437.658219299976,BUCHANAN_42_WDVG_Petrophysic
0.0,2.534,305778.21741503023,2376660.874476965,242729.54108667106,1796986.571237101,0.005015301463521856,0.05457040480733952,111.12859061549423,2661.877629111882,6523.0,71.31819205875135,1364.1460297169353,0.029478747597689068,0.2057282400270393,0.027542785980894463,0.1914513672895005,0.0,2.534,605199.9626900626,5731214.26664847,509060.0953360638,4282044.214602631,108.02326914324252,1545.2333318468786,461.2137514346643,14461.028221465982,BUCHANAN_42_WDVG_Petrophysic
0.0,2.531,304754.2101747269,2364485.636389754,243854.29290983838,1802895.683033421,0.005014926228760281,0.05494613046259076,111.11206327174561,2679.1006038499145,6523.5,71.25236379484878,1363.0882682988818,0.02947894658040187,0.2077367532930738,0.027491327568326538,0.1929602159220524,0.0,2.531,605168.2636506502,5711352.411402937,512760.7590079067,4301565.646632972,107.90950905001176,1547.9889985158547,461.92024634618065,14525.844757939258,BUCHANAN_42_WDVG_Petrophysic
0.0,2.523,303447.004810205,2335728.6341540227,245152.53456925275,1799103.340819496,0.005014402532385672,0.05617573208797204,111.1025540166743,2696.7632737617496,6524.0,71.18883240953834,1400.320830909765,0.02947964526938508,0.20822886389362225,0.027383519038302124,0.19267883792375431,0.0,2.523,605150.0265172861,5644189.508015433,516952.33275911375,4291504.963666681,107.8440087664196,1543.4452884418192,462.35708206660075,14564.102653962986,BUCHANAN_42_WDVG_Petrophysic
0.0,2.518,303426.7041109023,2325629.2982343836,245985.31902308794,1797074.8749359278,0.005014224307840248,0.05701629540434297,111.10779861247556,2697.0900449398478,6524.5,71.1788804512822,1436.285967310597,0.02948016499387279,0.20671486780696877,0.027343583424434287,0.1910177967954652,0.0,2.518,605160.0846346767,5612742.902373835,518569.0765141674,4280696.31644535,107.88013806223731,1536.7319787196045,462.16653309763353,14543.750328916554,BUCHANAN_42_WDVG_Petrophysic
0.0,2.516,304027.94727354357,2329162.4545824537,246626.170839999,1799824.2475014683,0.005014234385804731,0.057393348078638835,111.11628070774144,2690.3798387967995,6525.0,71.19190140658756,1457.740500768931,0.02948041578870425,0.20495634044468528,0.02735132196347029,0.18945816778227886,0.0,2.516,605176.3522990508,5613078.135149668,519097.4477980489,4281631.30352643,107.93854805638938,1531.8289251875844,461.81441503057414,14510.373468569855,BUCHANAN_42_WDVG_Petrophysic
0.0,2.525,306139.446745435,2367728.549868274,243719.3832500317,1795110.6118085813,0.005015035037752735,0.05611638321537569,111.14299695535081,2661.8737893269154,6525.5,71.32405922375914,1433.994943718213,0.029479643239096357,0.2029675104969825,0.02742426219436699,0.18810371983906107,0.0,2.525,605227.5961874601,5696601.038335336,510528.8961534839,4265555.190824697,108.12234620597664,1531.441803536701,460.62425079838516,14405.794535341962,BUCHANAN_42_WDVG_Petrophysic
0.0,2.53,306886.7279999933,2381509.336269115,241604.43586819948,1785977.6793918887,0.005015460076401034,0.05539280490581838,111.15555126092995,2648.972238455382,6526.0,71.392415262126,1418.9806284177898,0.029479220488477804,0.20230042847805066,0.027454826282688832,0.1876836400541677,0.0,2.53,605251.6791002868,5726579.39084167,505194.982594574,4242352.942631307,108.20862271656681,1532.031896854684,460.0469997816077,14357.298147508956,BUCHANAN_42_WDVG_Petrophysic
0.0,2.541,307581.84914796235,2415456.9255501777,241199.31226375242,1803590.570917395,0.005015838494814301,0.05352458940233717,111.14147492493272,2645.3715130221567,6526.5,71.38825512361998,1337.8865988190657,0.029478199811013264,0.20504182117243883,0.02761395806418575,0.19128880294882186,0.0,2.541,605224.6765976644,5821453.225057132,503894.1312744924,4297194.504475931,108.11188239317484,1547.6879115446343,460.64469425135536,14410.938847497851,BUCHANAN_42_WDVG_Petrophysic
0.0,2.544,307332.74690201785,2419154.9380453005,241107.80218307156,1807331.0198337932,0.005015863310466407,0.05297711989884867,111.13216839530145,2648.9026556423237,6527.0,71.36356822361465,1309.4378476141399,0.02947792804180759,0.2065748133097661,0.027651965745127693,0.19297011527265814,0.0,2.544,605206.8251860142,5837782.835478814,504105.70796332206,4312183.790133942,108.0478819737856,1553.8411838620436,461.041170149368,14446.827907575127,BUCHANAN_42_WDVG_Petrophysic
0.0,2.546,307412.5976833456,2426343.0041092024,242273.00296437021,1819859.4708123854,0.005015838313721825,0.05259276944370597,111.12311313177851,2649.921475981204,6527.5,71.33614581577503,1287.262077411303,0.02947774502593029,0.20740987890100424,0.027719570491055032,0.19421539601395144,0.0,2.546,605189.456672429,5859181.025527582,506568.75919366564,4346608.397251906,107.98557823524322,1558.9089571811335,461.40871530280424,14481.777425479951,BUCHANAN_42_WDVG_Petrophysic
0.0,2.539,306662.89402038924,2401594.3640368483,243637.7780950627,1815671.7153293013,0.005015489691518133,0.05373040974129644,111.12374709600861,2655.9764871348298,6528.0,71.31944411640636,1329.1032543788244,0.02947830333578066,0.2063091854217863,0.02765014932008965,0.1927245895064371,0.0,2.539,605190.6726222512,5794130.681989687,510136.1979806743,4331192.602689179,107.9899411608445,1551.796326443837,461.39111904541915,14479.448032108936,BUCHANAN_42_WDVG_Petrophysic
0.0,2.526,305335.02283658617,2354955.6141290143,244744.60864514904,1797016.7169030642,0.005014921934936742,0.05587487327095083,111.13059345981512,2665.9859184929483,6528.5,71.28941112013325,1413.9587580286156,0.02947948945696026,0.20397999245198659,0.02748938191581381,0.18948455661001395,0.0,2.526,605203.804303771,5670638.885047628,513603.84071284963,4275047.265452448,108.03704802093942,1536.6765801576844,461.14726494708293,14453.544919526556,BUCHANAN_42_WDVG_Petrophysic
0.0,2.512,303999.3958345139,2301999.2475237786,242986.79354798546,1754627.0904155124,0.005014501855393584,0.058271389718708516,111.15315101405957,2672.4795084912494,6529.0,71.27239449875071,1522.498466367911,0.029481055013724198,0.20080200180978766,0.02722344575332981,0.18477581282361316,0.0,2.512,605247.0745727028,5528490.609182356,510881.3978499843,4157679.4744987404,108.19213215103275,1515.2242300665328,460.24600218696463,14367.908916609787,BUCHANAN_42_WDVG_Petrophysic
0.0,2.51,303671.76280627993,2286946.5802034023,239342.97690698516,1721943.3349103706,0.005014662548123691,0.0587243782747472,111.17410158294179,2669.290785491731,6529.5,71.31906757811078,1557.693552594485,0.029481406581283162,0.19974615339960397,0.02706173165467789,0.182721653938836,0.0,2.51,605287.2673907299,5487510.725258822,503377.1701038917,4073159.3381082965,108.3359974797665,1506.0844216562305,459.30961755721916,14288.484442413208,BUCHANAN_42_WDVG_Petrophysic
0.0,2.513,304181.2068719139,2300646.1025976646,238611.91177820278,1724208.8979986152,0.005014858261514785,0.05826375559179709,111.17725548948046,2665.037063515555,6530.0,71.35311090034386,1543.7398804252962,0.02948108253970347,0.19994030177805114,0.02707731921894549,0.18299628440844448,0.0,2.513,605293.3184575556,5521275.957271078,501350.41893704096,4079465.4397526807,108.3576408250527,1507.9345569385746,459.1428436702148,14276.26153984121,BUCHANAN_42_WDVG_Petrophysic
0.0,2.528,305790.4036413507,2361242.1700367983,240429.56583234746,1770534.4993439377,0.0050153235205987285,0.055698501706574886,111.15309945455822,2658.1876765805873,6530.5,71.37349777690955,1427.8255463929336,0.02947939922204247,0.20327817076390722,0.027364927528639154,0.18797468288887065,0.0,2.528,605246.975663939,5682462.318184955,503949.93454901996,4206700.32080384,108.19177789491125,1530.9348880419168,460.1810912258913,14367.05712372054,BUCHANAN_42_WDVG_Petrophysic
0.0,2.537,306454.3606663346,2396974.893748302,242470.2925255485,1806370.4161628345,0.005015451541743818,0.05408410814796447,111.12837762321196,2660.1842809896953,6531.0,71.32852806084574,1346.1579122758706,0.029478487707327247,0.20639768627548957,0.027556635823248812,0.1921600945746219,0.0,2.537,605199.5541566692,5783409.931756778,507928.98669520655,4306965.4523389675,108.0218037410655,1548.2603632355083,461.21821816242505,14461.784099283208,BUCHANAN_42_WDVG_Petrophysic
0.0,2.564,310530.28193385835,2542402.5670332103,252753.2036484059,1958358.7428599354,0.005015751056808251,0.049205112425308076,111.05529817952961,2654.8068480112943,6531.5,71.1182812745769,1107.3308224328773,0.029476387940113927,0.21435482370376593,0.028246666928249235,0.20446031443884363,0.0,2.564,605059.412863383,6174757.642147233,526214.1982881828,4717530.774418273,107.51799947155764,1599.8101378717126,463.8236020139825,14748.599273612066,BUCHANAN_42_WDVG_Petrophysic
0.0,2.591,314104.6047879407,2684904.5113911047,264837.0647777571,2128147.7727003717,0.005015704915063031,0.04417720309746755,110.97047832177597,2656.8332696959287,6532.0,70.81820449260597,873.5663476095507,0.029475094175567724,0.22444439434478328,0.02892050705597489,0.21908313849710978,0.0,2.591,604896.8324131457,6575032.556647715,548742.5802344774,5188778.131858406,106.93070019513284,1655.401415353131,465.9406311258305,15096.582725818149,BUCHANAN_42_WDVG_Petrophysic
0.0,2.603,315761.45126023964,2762088.4833446923,275087.33677513374,2252293.710234963,0.00501524165440806,0.04175483017732105,110.9100720951513,2667.987094813074,6532.5,70.63800078460633,758.0854907246558,0.029474735601608983,0.23123883025478761,0.029281944159207905,0.22849185902099314,0.0,2.603,604781.0964752437,6801581.1865870785,569114.6495693321,5533848.9742956795,106.51074385981352,1687.875367250951,466.7095868120904,15354.791198702307,BUCHANAN_42_WDVG_Petrophysic
0.0,2.603,315530.51394661656,2778530.2731742337,281692.427569958,2318044.4550855462,0.005014600763354532,0.04147704280403751,110.87189966129174,2687.4801706863873,6533.0,70.55949545333739,725.1482142089504,0.02947471943152606,0.23494113216649784,0.029384246527055877,0.23296421088930028,0.0,2.603,604707.9806828607,6862642.642625353,583648.6171537334,5716131.704741737,106.24462386203655,1700.9107072897407,466.8109424097134,15522.51731613327,BUCHANAN_42_WDVG_Petrophysic
0.0,2.604,317063.0340364737,2824621.843147286,288706.12371356937,2397358.701460002,0.005014218395947431,0.041126449596955085,110.84672394740043,2696.0555950205453,6533.5,70.50971773341321,699.4938833349142,0.029474688544136835,0.23704888989122294,0.029505996844228416,0.2360296240997967,0.0,2.604,604659.7678516131,6988390.630855701,596882.1837548473,5926412.749195967,106.06879568691835,1710.5272459559565,466.7218100649452,15635.588425480262,BUCHANAN_42_WDVG_Petrophysic
0.0,2.605,319731.1029424869,2916355.2195652956,311604.1668087318,2572606.090926455,0.005013216181142149,0.040504617482805115,110.784955973414,2725.0734118298174,6534.0,70.40622618330225,645.8631314475708,0.029474645692168944,0.24287886932557232,0.029474645692168944,0.24287886932557232,0.0,2.605,604541.5090025916,7249352.555690092,625806.8046214795,6394875.499021505,105.63633587476758,1732.810079025746,465.9128308205335,15921.794865610333,BUCHANAN_42_WDVG_Petrophysic
0.0,2.632,322816.80658710765,3070882.5503224665,329838.86403755465,2839432.5307494877,0.0050123133330514805,0.035152514607368346,110.67929298108591,2747.671754760295,6534.5,70.2211755166322,463.391865842249,0.029474360449530144,0.2584843755379971,0.029474360449530144,0.2584843755379971,0.0,2.632,604339.3094934804,7729315.417386202,660907.5893788246,7146762.950685088,104.89298150849027,1796.571228884325,462.3511093736872,16446.544226584254,BUCHANAN_42_WDVG_Petrophysic
0.0,2.64,323356.47386158566,3123151.1495219404,339503.58464656037,2969037.1592470934,0.0050116083727481196,0.03337847640605304,110.62708232478309,2767.754553619303,6535.0,70.1645978336555,404.7757028363825,0.029474352221701684,0.2658281641699891,0.029474352221701684,0.2658281641699891,0.0,2.64,604239.4440643898,7906745.372049498,680543.4335888682,7516581.713284456,104.52398423233062,1823.189286230459,459.3204360612502,16724.587764020056,BUCHANAN_42_WDVG_Petrophysic
0.0,2.648,323173.8326254426,3130895.5877019246,338314.7768862404,2970131.8221090706,0.005011754187177308,0.03197477073012038,110.62188925693124,2759.8560454225553,6535.5,70.1488946145044,376.450406352006,0.029474370882015984,0.2679260345751867,0.029474370882015984,0.2679260345751867,0.0,2.648,604229.5127481992,7939488.054367701,678648.9745266389,7531814.926744656,104.48722066600224,1832.99770119831,458.99493795993357,16753.552754462526,BUCHANAN_42_WDVG_Petrophysic
0.0,2.632,320192.58876863756,3019987.903539502,323170.54673485016,2765533.0042849695,0.005012343823579275,0.035164876824230834,110.68097195310011,2754.1910970649296,6536.0,70.2226616670897,464.3732660430411,0.029474360471464272,0.25945127150305625,0.029474360471464272,0.25945127150305625,0.0,2.632,604342.5214390676,7607055.210073351,650537.4397127681,6966108.117260745,104.90482893756095,1796.013835690767,462.46604915046447,16438.409024191275,BUCHANAN_42_WDVG_Petrophysic
0.0,2.603,316664.4832466514,2851658.577045819,296294.02178185445,2485994.686143704,0.005013262341920868,0.04089200250958122,110.79215460299707,2732.9977824812836,6536.5,70.42184267983534,660.3857487750236,0.02947468566895001,0.2432944057773578,0.02955223936471355,0.24264073547171988,0.0,2.603,604555.2890496466,7090902.312056174,613792.9171749563,6178396.5303368,105.68681474079054,1728.3640759741706,466.0687880373898,15888.027980450639,BUCHANAN_42_WDVG_Petrophysic
0.0,2.591,313625.581740409,2730502.0161376633,280970.7838011818,2290550.371316341,0.005014107729239782,0.04347358012672146,110.87203041621902,2708.3842794276616,6537.0,70.59188697028887,783.3556006031552,0.02947501855056274,0.23402736025943252,0.02917627320372483,0.2304566679773186,0.0,2.591,604708.2311040468,6739028.390314838,584286.5951207838,5636845.95544823,106.24553640416964,1688.9947005628158,466.7868697642245,15521.532887680052,BUCHANAN_42_WDVG_Petrophysic
0.0,2.583,312611.17327771906,2676677.3353281897,272672.8595128184,2193005.6906982088,0.00501455227685956,0.045146560417698184,110.9207832116124,2696.5157507451654,6537.5,70.71590527768943,867.9874936387133,0.02947532056950068,0.22877867853950698,0.028904859446713477,0.22321726702425923,0.0,2.583,604801.615568916,6578088.077962443,567473.8426576066,5365044.855089021,106.58531370228276,1664.4211163845148,466.577193136504,15307.5837579897,BUCHANAN_42_WDVG_Petrophysic
0.0,2.572,311258.01712836383,2616183.6843818077,265311.40180301,2101796.8200177127,0.00501477635716144,0.04727912866355062,110.96623828337394,2691.6953268096104,6538.0,70.8496836512881,970.414730510864,0.029475826246302347,0.22381284330885218,0.02858334591164405,0.2159814844576573,0.0,2.572,604888.7073338606,6403438.386803058,552999.1976407893,5111492.034467043,106.90126897569068,1638.0660523642023,465.98892955047194,15113.972994967049,BUCHANAN_42_WDVG_Petrophysic
0.0,2.563,310135.36432573036,2551020.280287889,253665.33554278448,1976098.5772483149,0.005015425001548142,0.04924073727284721,111.03672183542231,2673.795359794491,6538.5,71.06024280391216,1092.9583943048315,0.029476407759324044,0.21732160799693576,0.028179257872927934,0.20678942935207867,0.0,2.563,605023.7993339773,6210824.219265693,528969.060071227,4769469.748761897,107.38961179184264,1605.1834602692047,464.3951831081735,14823.66415426234,BUCHANAN_42_WDVG_Petrophysic
0.0,2.55,308541.70517143526,2461698.5674346914,239637.06898623655,1822120.6028353046,0.00501612359982396,0.05198120770123225,111.1287031915529,2651.7291529182876,6539.0,71.36436809133025,1270.2940955076901,0.029477462949079828,0.20886902507129876,0.027638186984882494,0.19498998663056655,0.0,2.55,605200.1786186512,5951742.294468377,500084.92465462,4354831.749642882,108.02404366770402,1560.977639689946,461.2060597580756,14460.545203324933,BUCHANAN_42_WDVG_Petrophysic
0.0,2.547,308478.5740565441,2421452.3570624613,229727.42375674794,1724944.8439571885,0.005016913845707735,0.05291453926347287,111.1952460649527,2624.047376185516,6539.5,71.61962032439922,1367.5945754060442,0.029477883485588437,0.2026490680330855,0.0273945543862035,0.1875463239037346,0.0,2.547,605327.8371970402,5824314.841015374,478429.0369870297,4096903.8167561213,108.48102837749443,1535.1812834843317,458.1957448589964,14207.269900679112,BUCHANAN_42_WDVG_Petrophysic
0.0,2.545,309078.9433380697,2419150.553218996,228839.75486521574,1713289.1324532088,0.005017070014137443,0.05336391367314178,111.21403521227215,2612.5955045333017,6540.0,71.69285095972006,1402.667498856403,0.029478104148356155,0.20001234437429713,0.027366983436910654,0.18493589938997507,0.0,2.545,605363.8920270868,5806021.053525411,475682.93760245125,4060275.598157026,108.60976452809547,1526.7095302970786,457.2335520764261,14136.810568172245,BUCHANAN_42_WDVG_Petrophysic
